"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"S3","BTN","03","Bhutan","IND","India",2009,"Import",5,2410.052,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Lower middle income"
"S3","BTN","03","Bhutan","IND","India",2010,"Export",6,0.321,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Lower middle income"
"S3","BTN","03","Bhutan","IND","India",2010,"Import",5,3042.833,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Lower middle income"
"S3","BTN","03","Bhutan","IND","India",2011,"Import",5,3470.254,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Lower middle income"
"S3","BTN","03","Bhutan","IND","India",2012,"Import",5,4507.297,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Lower middle income"
"S3","BTN","03","Bhutan","JPN","Japan",2005,"Import",5,506.927,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","East Asia & Pacific","High income"
"S3","BTN","03","Bhutan","JPN","Japan",2006,"Import",5,0.044,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","East Asia & Pacific","High income"
"S3","BTN","03","Bhutan","JPN","Japan",2007,"Import",5,721.954,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","East Asia & Pacific","High income"
"S3","BTN","03","Bhutan","JPN","Japan",2010,"Import",5,0.728,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","East Asia & Pacific","High income"
"S3","BTN","03","Bhutan","NOR","Norway",1993,"Import",5,143.47,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","Europe & Central Asia","High income"
"S3","BTN","03","Bhutan","NOR","Norway",2006,"Import",5,200.069,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","Europe & Central Asia","High income"
"S3","BTN","03","Bhutan","NPL","Nepal",2009,"Import",5,0.112,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Low income"
"S3","BTN","03","Bhutan","NPL","Nepal",2011,"Import",5,1.467,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Low income"
"S3","BTN","03","Bhutan","NPL","Nepal",2012,"Import",5,0.012,,1,"N.Q.","Fish/shellfish/etc.",,"South Asia","Lower middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",1992,"Export",6,5.6,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",1994,"Export",6,7.279,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",2013,"Import",5,0.316,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",2018,"Export",6,97.2,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",2019,"Export",6,7.86,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","AFG","Afghanistan",2020,"Export",6,8.4,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","South Asia","Low income"
"S3","CHN","03","China","BTN","Bhutan",2002,"Export",6,0.818,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","CHN","China",2000,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2001,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2002,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2003,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2004,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2005,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2006,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2007,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2008,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2009,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2010,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2011,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2012,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2013,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2014,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2015,"Import",5,0,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2016,"Import",5,0,0,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2017,"Import",5,0,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2018,"Import",5,0,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2019,"Import",5,0,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","CHN","China",2020,"Import",5,0,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"S3","CHN","03","China","HKG","Hong Kong, China",1992,"Export",6,257744.448,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1992,"Import",5,19811.196,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1993,"Export",6,196253.488,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1993,"Import",5,19467.556,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1994,"Export",6,386739.68,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1994,"Import",5,16693.029,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1995,"Export",6,444978.368,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1995,"Import",5,10081.052,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1996,"Export",6,257523.008,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1996,"Import",5,9968.416,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1997,"Export",6,269806.944,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1997,"Import",5,6052.291,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1998,"Export",6,248567.184,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1998,"Import",5,3298.935,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1999,"Export",6,186827.099,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",1999,"Import",5,32461.391,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2000,"Export",6,207303.31,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2000,"Import",5,3906.301,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2001,"Export",6,199601.531,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2001,"Import",5,1704.998,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2002,"Export",6,247487.228,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2002,"Import",5,2686.204,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2003,"Export",6,364376.453,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2003,"Import",5,2818.881,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2004,"Export",6,420174.668,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2004,"Import",5,1424.023,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2005,"Export",6,389993.478,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2005,"Import",5,1731.713,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2006,"Export",6,350053.335,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2006,"Import",5,3785.523,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2007,"Export",6,386313.452,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2007,"Import",5,1238.055,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2008,"Export",6,438346.816,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2008,"Import",5,732.076,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2009,"Export",6,524630.583,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2009,"Import",5,571.471,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2010,"Export",6,721383.837,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2010,"Import",5,295.761,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2011,"Export",6,1265545.079,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2011,"Import",5,680.085,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2012,"Export",6,1777182.716,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2012,"Import",5,777.908,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2013,"Export",6,2190658.435,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2013,"Import",5,519.036,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2014,"Export",6,2390787.925,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2014,"Import",5,1444.089,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2015,"Export",6,2005176.192,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2015,"Import",5,2527.908,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2016,"Export",6,1934122.506,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2016,"Import",5,6505.071,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2017,"Export",6,1792019.977,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2017,"Import",5,2577.026,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2018,"Export",6,1686183.407,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2018,"Import",5,3203.682,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2019,"Export",6,1477136.147,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2019,"Import",5,14169.33,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2020,"Export",6,1493633.782,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","HKG","Hong Kong, China",2020,"Import",5,25519.847,0,1,"N.Q.","Fish/shellfish/etc.",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"S3","CHN","03","China","IND","India",1992,"Import",5,10815.383,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1993,"Export",6,321.511,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1993,"Import",5,15717.039,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1994,"Export",6,89.291,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1994,"Import",5,27063.28,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1995,"Export",6,92.203,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1995,"Import",5,26491.532,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1996,"Export",6,79.036,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1996,"Import",5,37205.02,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1997,"Export",6,75.044,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1997,"Import",5,19437.66,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1998,"Export",6,163.202,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1998,"Import",5,15126.159,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1999,"Export",6,56.85,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",1999,"Import",5,12191.132,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2000,"Export",6,42.03,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2000,"Import",5,87147.432,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2001,"Export",6,67.971,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2001,"Import",5,77884.425,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2002,"Import",5,49960.554,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2003,"Export",6,639.546,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2003,"Import",5,46977.735,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2004,"Export",6,266.432,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2004,"Import",5,47356.632,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2005,"Export",6,343.968,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
"S3","CHN","03","China","IND","India",2005,"Import",5,56823.384,,1,"N.Q.","Fish/shellfish/etc.",,"East Asia & Pacific","Upper middle income","South Asia","Lower middle income"
